community,region,date,ndvi,rainfall_mm,temp_max,temp_min,humidity,et0,lst_celsius,ndvi_anomaly,rainfall_deficit,water_balance,spei_proxy,drought_label,community_enc,region_enc
Dambai,Oti,2022-06-19,0.3067403628639413,209.4,28.785714285714285,23.942857142857143,97.0,21.36,27.82645340494139,-0.0088811937926471,145.54999999999998,188.04,0.9903345723087428,0,2,8
Dambai,Oti,2022-06-26,0.3062784119311644,16.2,29.314285714285717,24.228571428571428,95.85714285714286,24.18,25.68421839301948,-0.0006929263991652,-46.1,-7.98,0.9754805060405556,0,2,8
Dambai,Oti,2022-07-03,0.3058164609983875,85.9,29.0,24.042857142857144,96.57142857142856,24.51,24.81138363099544,-0.0006929263991652,5.075000000000003,61.39,1.5341383154440935,0,2,8
Dambai,Oti,2022-07-10,0.3053545100656107,59.5,29.357142857142858,24.0,95.57142857142856,25.77,23.938548868971395,-0.0006929263991652,-33.25,33.730000000000004,1.8877375514868004,0,2,8
Dambai,Oti,2022-07-17,0.3048925591328338,29.8,29.11428571428572,24.2,94.71428571428572,25.22,24.03696505576216,-0.0006929263991652,-18.05,4.580000000000002,0.5584073087737893,0,2,8
Dambai,Oti,2022-07-24,0.3044306082000569,28.6,28.47142857142857,23.842857142857145,93.0,24.88,25.346316914375905,-0.0006929263991652,-22.35,3.7200000000000015,0.6431841747922252,0,2,8
Dambai,Oti,2022-07-31,0.3039686572672801,33.4,29.1,23.885714285714283,96.42857142857144,25.73,24.31671198629175,-0.0006929263991652,-4.425000000000004,7.669999999999998,0.2539351797058686,0,2,8
Dambai,Oti,2022-08-07,0.3035067063345033,16.7,28.65714285714285,23.4,93.28571428571428,26.27,27.088541756100653,-0.0006929263991652,-10.425,-9.57,-0.0598116834221887,0,2,8
Dambai,Oti,2022-08-14,0.310887396740607,32.7,29.842857142857145,24.02857142857143,93.85714285714286,26.82,28.599810014705497,0.0051890546049951,4.850000000000001,5.880000000000003,-0.0503920316423625,0,2,8
Dambai,Oti,2022-08-21,0.3182680871467108,68.2,28.042857142857144,22.857142857142858,96.28571428571428,22.55,24.970000000000027,0.0091103752744355,30.450000000000003,45.650000000000006,0.2534279676869549,0,2,8
Dambai,Oti,2022-08-28,0.3256487775528146,151.5,27.214285714285715,22.814285714285717,98.14285714285714,20.18,26.782244053774576,0.0110710356091556,84.225,131.32,1.1493817696681163,0,2,8
Dambai,Oti,2022-09-04,0.3330294679589183,112.8,27.9,22.914285714285715,98.0,21.15,28.594488107549125,0.0110710356091556,21.5,91.65,1.882810349017353,0,2,8
Dambai,Oti,2022-09-11,0.3404101583650221,34.5,28.62857142857143,23.785714285714285,95.85714285714286,24.0,27.854503816794026,0.0110710356091556,-57.25,10.5,1.9162863422656584,0,2,8
Dambai,Oti,2022-09-18,0.3477908487711259,77.6,27.842857142857145,23.2,98.42857142857144,19.7,26.765759066540568,0.0110710356091556,-16.5,57.89999999999999,2.0050484455755595,0,2,8
Dambai,Oti,2022-09-25,0.3551715391772297,80.6,27.957142857142856,23.4,97.0,21.47,26.802598600426307,0.0110710356091556,4.224999999999994,59.13,1.4819679363558262,0,2,8
Dambai,Oti,2022-10-02,0.3625522295833334,88.3,27.428571428571427,23.1,97.71428571428572,18.55,26.839438134312047,0.0110710356091556,18.05,69.75,1.3232830332956769,0,2,8
Dambai,Oti,2022-10-09,0.3699329199894372,30.0,29.24285714285714,23.47142857142857,97.57142857142856,25.13,27.38145451701732,0.0110710356091556,-39.125,4.870000000000001,1.282488695203045,0,2,8
Dambai,Oti,2022-10-16,0.377313610395541,36.0,29.342857142857145,23.814285714285717,96.0,23.15,27.923470899722588,0.0110710356091556,-22.724999999999994,12.85,0.9560615316021448,0,2,8
Dambai,Oti,2022-10-23,0.3846943008016448,19.5,30.74285714285714,24.77142857142857,95.85714285714286,28.4,28.46548728242786,0.0110710356091556,-23.950000000000003,-8.900000000000002,0.463123908077855,0,2,8
Dambai,Oti,2022-10-30,0.3682645186999108,1.4,31.7,25.414285714285715,94.42857142857144,30.37,29.00750366513313,-0.0067868187717227,-20.325000000000003,-28.97,-0.2521899563101777,0,2,8
Dambai,Oti,2022-11-06,0.3518347365981767,2.1,32.15714285714286,25.6,93.85714285714286,29.99,29.47077574440124,-0.0186920550256415,-12.65,-27.89,-0.489565181161798,0,2,8
Dambai,Oti,2022-11-13,0.2852490735057983,17.7,32.471428571428575,25.057142857142857,94.0,29.59,30.032547141196066,-0.0622615838955843,7.524999999999999,-11.89,-0.6688284004178752,0,2,8
Dambai,Oti,2022-11-20,0.2763085687135562,0.7999999999999999,32.642857142857146,23.814285714285717,94.0,29.48,28.976499924169616,-0.0441056556658043,-4.7,-28.68,-0.8121520251909229,0,2,8
Dambai,Oti,2022-11-27,0.3605084458613713,0.6000000000000001,32.857142857142854,24.4,94.85714285714286,28.93,29.499800818967685,0.0420332396916456,-4.699999999999999,-28.33,-0.8075146581608547,0,2,8
Dambai,Oti,2022-12-04,0.2754670147348848,1.8,32.5,25.314285714285717,92.42857142857144,27.11,30.912364137303257,-0.0239162609690178,-3.425,-25.31,-0.7888202723208919,0,2,8
Dambai,Oti,2022-12-11,0.2082899667753712,0.0,33.857142857142854,24.414285714285715,93.14285714285714,28.83,29.76586800465077,-0.0718535322459246,-0.8,-28.83,-0.9115655808980118,0,2,8
Dambai,Oti,2022-12-18,0.2545994924904859,0.0,33.471428571428575,23.357142857142858,94.71428571428572,26.92,30.236496511804063,-0.0201167374750423,-0.6000000000000001,-26.92,-0.898812821565324,0,2,8
Dambai,Oti,2022-12-25,0.3065893878634181,0.0,33.1,20.085714285714285,83.28571428571429,30.4,30.70712501895736,0.0453529223973781,-0.45,-30.4,-0.9138118055532012,0,2,8
Dambai,Oti,2023-01-01,0.2511752758396687,0.0,33.385714285714286,19.75714285714286,84.57142857142857,31.63,30.014637151812224,-0.0039882549025673,0.0,-31.63,-0.9596058049751254,0,2,8
Dambai,Oti,2023-01-08,0.2609550322014738,0.0,33.857142857142854,20.414285714285715,86.0,31.07,30.46887057024404,-0.0073747648972878,0.0,-31.07,-0.9758365895803645,0,2,8
Dambai,Oti,2023-01-15,0.2128100548860726,0.0,34.285714285714285,19.385714285714283,88.57142857142857,30.81,30.923103988675848,-0.0450723828115856,0.0,-30.81,-1.004023086059998,0,2,8
Dambai,Oti,2023-01-22,0.2123039334137599,0.0,34.58571428571428,21.542857142857144,88.0,30.81,31.585472928567697,-0.0220071406714838,0.0,-30.81,-1.0069938993136358,0,2,8
Dambai,Oti,2023-01-29,0.186904393026793,11.3,33.9,25.02857142857143,90.57142857142856,29.73,32.9116116475405,-0.0313389603552318,8.475,-18.43,-0.9113482043184772,0,2,8
Dambai,Oti,2023-02-05,0.0998436396332143,0.3,35.41428571428572,24.314285714285717,92.28571428571428,32.51,31.15202264799541,-0.0781218656067456,-2.6,-32.21,-0.9196085143407864,0,2,8
Dambai,Oti,2023-02-12,0.1511628889954637,0.1,34.82857142857143,26.314285714285717,89.28571428571429,32.94,32.561032809261405,-0.011390824771844,-2.825,-32.84,-0.9343176628892842,0,2,8
Dambai,Oti,2023-02-19,0.2294689980148708,0.0,35.971428571428575,21.7,82.42857142857143,36.73,28.71738258935335,0.0626240180972853,-2.925,-36.73,-0.977213307917416,0,2,8
Dambai,Oti,2023-02-26,0.0793814994543122,0.7,35.957142857142856,24.842857142857145,85.57142857142857,36.66,32.16447677063826,-0.060582757070153,0.4249999999999999,-35.959999999999994,-1.10423368922538,1,2,8
Dambai,Oti,2023-03-05,0.2283905995594539,1.2000000000000002,34.714285714285715,26.714285714285715,88.14285714285714,32.55,33.05927885344502,0.0562896030534287,0.7000000000000002,-31.35,-1.0980022272787258,0,2,8
Dambai,Oti,2023-03-12,0.2171780264820089,1.3,34.528571428571425,26.857142857142858,87.71428571428571,32.15,33.954080936251785,0.0285732456043474,0.5,-30.85,-1.083582914169607,0,2,8
Dambai,Oti,2023-03-19,0.205965453404564,7.1,33.7,25.97142857142857,89.85714285714286,34.66,33.22161847227136,0.0232365586794792,4.525,-27.559999999999995,-1.01713813969191,0,2,8
Dambai,Oti,2023-03-26,0.2227337986648632,38.6,31.585714285714285,24.97142857142857,92.0,28.33,28.460944206701697,0.0041668291371407,26.55,10.269999999999992,-0.6821608306293214,0,2,8
Dambai,Oti,2023-04-02,0.2395021439251625,6.7,32.91428571428572,26.61428571428572,88.0,30.96,27.118222580236303,0.0181572883060128,-6.724999999999999,-24.26,-0.6307874989993463,0,2,8
Dambai,Oti,2023-04-09,0.2830469481691098,19.9,33.07142857142857,26.214285714285715,90.85714285714286,30.76,31.74266975347888,0.0452348621281849,1.8249999999999995,-10.860000000000005,-0.4859422381695572,0,2,8
Dambai,Oti,2023-04-16,0.3404723208015777,5.199999999999999,33.628571428571426,26.9,89.42857142857143,32.95,31.85987865954933,0.0690335179113993,-12.400000000000002,-27.750000000000004,-0.4873189565066087,0,2,8
Dambai,Oti,2023-04-23,0.3737203662958339,21.1,32.7,26.357142857142858,91.42857142857144,31.48,34.59827334310688,0.0645349214979129,7.875,-10.380000000000004,-0.6369465020861557,0,2,8
Dambai,Oti,2023-04-30,0.3923922854519137,20.0,32.02857142857143,26.285714285714285,90.57142857142856,28.17,32.288804661038256,0.0449843052723049,3.450000000000003,-8.170000000000002,-0.5203601965958453,0,2,8
Dambai,Oti,2023-05-07,0.3282906020779557,13.3,32.2,26.014285714285712,90.71428571428572,31.79,29.97933597896963,-0.0304282915788645,-1.6000000000000014,-18.49,-0.5756463066574407,0,2,8
Dambai,Oti,2023-05-14,0.3364351332318869,11.3,32.714285714285715,26.457142857142856,92.14285714285714,32.31,32.00233985810752,-0.0212744635325106,-5.124999999999998,-21.010000000000005,-0.526809035122034,0,2,8
Dambai,Oti,2023-05-21,0.2147658718625207,28.5,31.2,25.285714285714285,96.14285714285714,27.57,31.58630327382906,-0.1032051012935485,10.225,0.9299999999999996,-0.444858064637546,0,2,8
Dambai,Oti,2023-05-28,0.2922730657687445,10.8,31.32857142857143,26.24285714285714,94.28571428571428,28.34,27.880662616048085,-0.0006681024665323,-5.175000000000001,-17.54,-0.5127520163121394,0,2,8
Dambai,Oti,2023-06-04,0.3697802596749684,21.9,31.0,25.97142857142857,92.71428571428572,28.12,24.53919512797296,0.0664666770404383,3.774999999999999,-6.220000000000002,-0.423844995282549,0,2,8
Dambai,Oti,2023-06-11,0.3726338807781298,52.1,30.057142857142857,25.02857142857143,95.57142857142856,26.31,26.724654433431454,0.0602706112570389,23.775,25.79,-0.0847375312088058,0,2,8
Dambai,Oti,2023-06-18,0.3754875018812913,47.6,29.928571428571427,24.67142857142857,96.0,26.62,26.574380404920664,0.0229438248555077,14.500000000000009,20.98,0.0605424827800521,0,2,8
Dambai,Oti,2023-06-25,0.3783411229844527,92.8,28.67142857142857,24.342857142857145,97.0,20.8,26.42410637640988,0.0042804316547422,39.2,72.0,0.709339113830543,0,2,8
Dambai,Oti,2023-07-02,0.3811947440876142,64.6,29.142857142857142,23.842857142857145,97.57142857142856,22.13,26.273832347899088,0.0042804316547421,0.3250000000000028,42.47,1.0621413024149569,0,2,8
Dambai,Oti,2023-07-09,0.3840483651907757,110.8,29.8,24.085714285714285,97.0,24.5,27.135172801348688,0.0042804316547421,31.85000000000001,86.3,1.500589863335944,0,2,8
Dambai,Oti,2023-07-16,0.3869019862939371,55.7,29.071428571428573,23.814285714285717,97.71428571428572,22.6,25.670371228566523,0.0042804316547421,-25.27499999999999,33.1,1.588410001467862,0,2,8
Dambai,Oti,2023-07-23,0.3897556073970986,76.1,29.485714285714288,24.014285714285712,97.85714285714286,23.37,24.05000000000001,0.0042804316547422,-0.7000000000000028,52.72999999999999,1.4487817785469,0,2,8
Dambai,Oti,2023-07-30,0.39260922850026,68.8,29.8,24.057142857142857,96.14285714285714,25.33,24.014281367144577,0.0042804316547421,-9.049999999999995,43.47,1.4560276645313817,0,2,8
Dambai,Oti,2023-08-06,0.3954628496034215,72.8,29.47142857142857,23.942857142857143,98.14285714285714,23.65,24.445363621939485,0.0042804316547421,4.450000000000003,49.15,1.1868430002078867,0,2,8
Dambai,Oti,2023-08-13,0.3983164707065829,164.2,29.142857142857142,23.6,98.71428571428572,23.56,24.8764458767344,0.0042804316547421,68.725,140.64,1.966065578979048,0,2,8
Dambai,Oti,2023-08-20,0.4011700918097444,59.49999999999999,29.428571428571427,23.61428571428572,98.14285714285714,24.08,25.307528131529303,0.0042804316547422,-31.825,35.419999999999995,1.84063929258767,0,2,8
Dambai,Oti,2023-08-27,0.4040237129129058,59.6,29.8,24.514285714285712,97.28571428571428,26.4,25.73861038632422,0.0042804316547421,-29.425000000000004,33.2,1.7662240435270429,0,2,8
Dambai,Oti,2023-09-03,0.4068773340160673,102.6,29.25714285714286,23.61428571428572,98.28571428571428,23.5,26.169692641119127,0.0042804316547421,6.125,79.1,1.9832383287622692,0,2,8
Dambai,Oti,2023-09-10,0.4097309551192287,69.3,29.77142857142857,23.82857142857143,97.28571428571428,25.21,26.54906874572368,0.0042804316547421,-3.450000000000003,44.09,1.283648036960562,0,2,8
Dambai,Oti,2023-09-17,0.4125845762223902,102.5,29.085714285714285,23.8,98.85714285714286,21.66,26.42450263001058,0.0042804316547422,19.0,80.84,1.6127561783757207,0,2,8
Dambai,Oti,2023-09-24,0.4154381973255516,37.2,29.942857142857143,23.8,97.57142857142856,25.06,26.10528753646952,0.0042804316547421,-40.69999999999999,12.14,1.4601578195425362,0,2,8
Dambai,Oti,2023-10-01,0.4182918184287131,33.5,30.87142857142857,24.728571428571428,97.42857142857144,27.88,30.443135478167505,0.0042804316547421,-27.125,5.620000000000001,0.9277301174028212,0,2,8
Dambai,Oti,2023-10-08,0.4061331196995066,121.6,29.457142857142856,23.728571428571428,98.85714285714286,19.09,24.760726041666715,-0.0069788082195337,47.900000000000006,102.51,1.351034776616242,0,2,8
Dambai,Oti,2023-10-15,0.3939744209703001,59.1,30.12857142857143,23.942857142857143,98.57142857142856,22.66,26.467881361027903,-0.0144849681357177,-3.749999999999993,36.44,1.0293174389052546,0,2,8
Dambai,Oti,2023-10-22,0.3818157222410936,34.4,31.27142857142857,24.77142857142857,97.28571428571428,26.64,28.1750366803891,-0.0182380480938097,-27.75,7.759999999999998,0.997580458293225,0,2,8
Dambai,Oti,2023-10-29,0.3696570235118872,22.4,31.62857142857143,25.071428571428573,97.28571428571428,28.69,27.75530421883974,-0.0182380480938097,-36.975,-6.289999999999999,0.911281956218048,0,2,8
Dambai,Oti,2023-11-05,0.3574983247826807,3.3,32.22857142857143,25.7,95.28571428571428,27.93,27.650817703857115,-0.0182380480938096,-26.5,-24.63,-0.0099599878489547,0,2,8
Dambai,Oti,2023-11-12,0.3453396260534742,21.0,32.32857142857143,25.6,96.42857142857144,25.51,28.780046256508623,-0.0182380480938096,0.7250000000000014,-4.510000000000002,-0.30667901891348,0,2,8
Dambai,Oti,2023-11-19,0.3286521235409946,1.2,33.642857142857146,25.6,96.14285714285714,29.48,29.06321206099267,-0.0216346509312646,-10.775,-28.28,-0.5678207497942003,0,2,8
Dambai,Oti,2023-11-26,0.2970076500448795,9.6,33.22857142857143,25.214285714285715,95.57142857142856,28.7,28.31444138314521,-0.0351167810606277,0.8249999999999993,-19.1,-0.6606405492554108,0,2,8
Dambai,Oti,2023-12-03,0.2653631765487644,3.1,33.07142857142857,25.02857142857143,96.28571428571428,26.44,29.930409736615843,-0.0437274674982637,-5.625,-23.34,-0.6512933563354294,0,2,8
Dambai,Oti,2023-12-10,0.239572934673825,0.0,34.7,24.17142857142857,93.85714285714286,28.36,29.724771750669703,-0.0430760365282908,-3.475,-28.36,-0.8241077370653178,0,2,8
Dambai,Oti,2023-12-17,0.2961056753435223,0.0,34.6,20.8,84.57142857142857,30.410000000000004,29.519133764723563,0.0215933161907744,-3.175,-30.410000000000004,-0.8395414742122639,0,2,8
Dambai,Oti,2023-12-24,0.3051491260661642,0.0,35.51428571428571,20.11428571428572,84.57142857142857,32.85,30.06062989737609,0.0286013979080952,-0.775,-32.85,-0.939172406498887,0,2,8
Dambai,Oti,2023-12-31,0.2007342331966484,0.0,35.214285714285715,20.37142857142857,88.57142857142857,29.46,29.60014559425701,-0.0596562591233915,0.0,-29.46,-0.983517228723915,0,2,8
Damongo,Savannah,2022-01-02,0.2719932948675669,0.0,33.4,18.8,57.0,10.91,35.955893026370575,0.0,0.0,-10.91,0.2641848431043548,0,3,9
Damongo,Savannah,2022-01-09,0.2395213701288763,0.1,32.371428571428574,19.885714285714283,47.42857142857143,35.16,37.34503417950253,-0.0162359623693453,0.05,-35.059999999999995,-0.0918261324939957,0,3,9
Damongo,Savannah,2022-01-16,0.2632030624937215,0.0,34.07142857142857,19.77142857142857,46.57142857142857,40.79,36.972911891434336,0.0049638199969999,-0.0333333333333333,-40.79,-0.5060214460894525,0,3,9
Damongo,Savannah,2022-01-23,0.2323250576278308,0.0,31.957142857142856,18.342857142857145,36.142857142857146,42.74,36.60078960336614,-0.019435638651668,-0.025,-42.74,-0.940017712406438,0,3,9
Damongo,Savannah,2022-01-30,0.2759774087288008,0.0,33.6,18.957142857142856,37.142857142857146,44.7,35.55074828470697,0.0232206839839934,-0.025,-44.7,-1.2831326828989724,0,3,9
Damongo,Savannah,2022-02-06,0.2469827350316928,0.0,33.800000000000004,18.942857142857143,40.42857142857143,45.09,36.78230689528817,-0.0076393309388186,0.0,-45.09,-1.384980660230731,0,3,9
Damongo,Savannah,2022-02-13,0.2457291687480058,0.1,35.42857142857143,20.514285714285712,53.85714285714285,41.92,39.96186944819999,-0.0045244237860767,0.075,-41.82,-1.39543962500159,0,3,9
Damongo,Savannah,2022-02-20,0.2400463398978751,0.0,36.7,21.442857142857143,65.42857142857143,39.81,39.23800065705518,-0.0121375732037184,-0.025,-39.81,-1.3656874242456525,0,3,9
Damongo,Savannah,2022-02-27,0.2343635110477444,0.0,36.81428571428571,22.071428571428573,63.57142857142857,40.56,36.91871280372993,-0.0074169276335851,-0.025,-40.56,-1.3236484784676383,0,3,9
Damongo,Savannah,2022-03-06,0.2688394413636004,7.399999999999999,35.957142857142856,24.314285714285717,79.71428571428571,34.04,37.79352282634784,0.021594826099294,5.525,-26.64,-1.136301002717793,0,3,9
Damongo,Savannah,2022-03-13,0.3033153716794565,0.8999999999999999,37.04285714285714,23.842857142857145,74.71428571428571,38.41,37.83196029870723,0.0416742056822874,-1.1749999999999998,-37.51,-1.0925358200358513,0,3,9
Damongo,Savannah,2022-03-20,0.3377913019953126,13.6,34.52857142857143,24.3,86.14285714285714,30.92,37.87039777106662,0.0517138954737841,8.125,-17.32,-0.8641648319808909,0,3,9
Damongo,Savannah,2022-03-27,0.3722672323111686,4.8,36.114285714285714,25.057142857142857,85.85714285714286,35.28,34.40828736053379,0.051713895473784,-1.875,-30.48,-0.761809137912683,0,3,9
Damongo,Savannah,2022-04-03,0.4067431626270247,6.699999999999999,36.24285714285714,24.65714285714285,85.57142857142857,35.06,33.75728143440159,0.051713895473784,0.1999999999999993,-28.360000000000003,-0.7792745936465438,0,3,9
Damongo,Savannah,2022-04-10,0.4412190929428808,11.9,36.01428571428571,24.342857142857145,90.57142857142856,36.21,36.20216738987577,0.051713895473784,2.6499999999999986,-24.31,-0.6452373752238904,0,3,9
Damongo,Savannah,2022-04-17,0.4756950232587369,38.7,33.15714285714286,23.285714285714285,93.57142857142856,27.75,38.647053345349946,0.0517138954737841,23.175,10.950000000000005,-0.3581743324353744,0,3,9
Damongo,Savannah,2022-04-24,0.510170953574593,36.1,34.2,24.11428571428572,91.28571428571428,31.13,34.85138714090266,0.0517138954737841,12.75,4.970000000000002,0.0017968337072818,0,3,9
Damongo,Savannah,2022-05-01,0.544646883890449,38.4,33.457142857142856,23.15714285714285,93.28571428571428,30.99,31.552875027454377,0.0517138954737841,7.1249999999999964,7.409999999999997,0.3650173869632146,0,3,9
Damongo,Savannah,2022-05-08,0.5430467466765736,21.0,33.05714285714286,23.87142857142857,93.71428571428572,27.62,34.05651099168381,0.0246568448264854,-12.550000000000004,-6.619999999999997,0.5446475683190283,0,3,9
Damongo,Savannah,2022-05-15,0.5414466094626983,33.2,33.75714285714286,23.542857142857144,97.28571428571428,30.9,36.56014695591324,0.0066188110616198,1.0250000000000057,2.3000000000000043,0.4568125729132742,0,3,9
Damongo,Savannah,2022-05-22,0.5398464722488229,22.9,32.857142857142854,23.25714285714286,94.71428571428572,30.41,25.834824973349782,-0.0024002058208131,-5.975000000000001,-7.510000000000002,0.3300864754954928,0,3,9
Damongo,Savannah,2022-05-29,0.5382463350349476,38.3,32.114285714285714,22.61428571428572,97.57142857142856,28.57,30.321031955623425,-0.002400205820813,9.449999999999996,9.729999999999997,0.3536445320667472,0,3,9
Damongo,Savannah,2022-06-05,0.5366461978210721,15.4,33.6,22.9,94.57142857142856,33.65,29.542147938489336,-0.002400205820813,-12.05,-18.25,0.2355496191686062,0,3,9
Damongo,Savannah,2022-06-12,0.5248893693135577,16.7,31.65714285714285,22.67142857142857,94.28571428571428,27.93,30.527490302118792,-0.0100177242910424,-6.625,-11.23,0.0981614702853864,0,3,9
Damongo,Savannah,2022-06-19,0.5131325408060433,121.5,29.62857142857143,22.228571428571428,97.28571428571428,23.45,29.027838296814707,-0.0150960699378618,73.525,98.05,1.170053044277454,0,3,9
Damongo,Savannah,2022-06-26,0.5013757122985288,21.3,30.828571428571426,21.82857142857143,98.71428571428572,26.56,29.696227384868337,-0.0176352427612717,-22.425000000000008,-5.260000000000002,1.0178395666899105,0,3,9
Damongo,Savannah,2022-07-03,0.5107722369861217,59.2,30.3,22.11428571428572,98.85714285714286,24.82,27.57024280722669,-0.0017702278649411,4.524999999999999,34.38,1.552262203476596,0,3,9
Damongo,Savannah,2022-07-10,0.5201687616737146,47.3,30.9,22.17142857142857,99.14285714285714,26.21,25.44425822958505,0.0088064487326124,-15.025000000000006,21.09,1.880450301917517,0,3,9
Damongo,Savannah,2022-07-17,0.5295652863613075,19.4,29.814285714285717,22.27142857142857,96.71428571428572,25.11,25.51014458948933,0.0140947870313893,-17.400000000000002,-5.709999999999997,0.8268365304376295,0,3,9
Damongo,Savannah,2022-07-24,0.5389618110489004,26.5,29.342857142857145,21.514285714285712,92.85714285714286,25.45,25.57603094939361,0.0140947870313893,-11.6,1.0500000000000007,0.8909103825775494,0,3,9
Damongo,Savannah,2022-07-31,0.5483583357364933,32.9,30.77142857142857,21.4,97.71428571428572,26.5,25.91558909730361,0.0140947870313893,1.3749999999999964,6.399999999999999,0.6067920968604401,0,3,9
Damongo,Savannah,2022-08-07,0.5577548604240862,15.3,30.61428571428572,21.5,94.28571428571428,27.54,31.001539657067667,0.0140947870313893,-8.225000000000001,-12.239999999999998,0.2683481203432403,0,3,9
Damongo,Savannah,2022-08-14,0.5671513851116791,142.0,30.5,22.32857142857143,97.57142857142856,26.32,32.55350544864655,0.0140947870313893,87.825,115.68,1.5009828130952023,0,3,9
Damongo,Savannah,2022-08-21,0.576547909799272,12.8,29.885714285714283,21.557142857142857,97.0,25.49,27.91836313205158,0.0140947870313893,-37.95,-12.689999999999998,1.3614622539188947,0,3,9
Damongo,Savannah,2022-08-28,0.5859444344868648,78.2,29.04285714285714,21.8,99.0,21.84,26.678308793197232,0.0140947870313893,16.125,56.36,1.86877281697918,0,3,9
Damongo,Savannah,2022-09-04,0.5953409591744577,53.5,29.571428571428573,22.042857142857144,97.85714285714286,23.04,25.43825445434288,0.0140947870313893,-18.125,30.46,2.3023629099070058,0,3,9
Damongo,Savannah,2022-09-11,0.6047374838620506,37.9,30.085714285714285,22.042857142857144,98.14285714285714,24.83,26.39509251373996,0.0140947870313893,-7.700000000000003,13.069999999999997,1.2604266233654555,0,3,9
Damongo,Savannah,2022-09-18,0.6141340085496435,62.5,29.585714285714285,22.071428571428573,98.71428571428572,22.17,27.351930573137032,0.0140947870313893,4.475000000000001,40.33,1.7988094506964467,0,3,9
Damongo,Savannah,2022-09-25,0.6235305332372364,45.0,29.685714285714287,21.914285714285715,99.71428571428572,22.83,28.30876863253411,0.0140947870313893,-4.725000000000001,22.17,1.4516327463123162,0,3,9
Damongo,Savannah,2022-10-02,0.6329270579248293,39.1,29.285714285714285,21.61428571428572,99.71428571428572,21.06,28.366331305719086,0.0140947870313893,-7.024999999999999,18.040000000000003,1.3255159089782742,0,3,9
Damongo,Savannah,2022-10-09,0.6423235826124222,27.3,31.5,21.87142857142857,98.85714285714286,26.74,28.40699220378804,0.0140947870313893,-16.175,0.5599999999999987,1.1984851815186233,0,3,9
Damongo,Savannah,2022-10-16,0.6517201073000151,24.7,30.928571428571427,21.62857142857143,98.0,26.25,29.20907540549977,0.0140947870313893,-9.325,-1.5500000000000007,0.7732216430685681,0,3,9
Damongo,Savannah,2022-10-23,0.661116631987608,1.1,33.714285714285715,22.057142857142857,92.85714285714286,33.65,30.011158607211502,0.0140947870313893,-21.95,-32.55,0.2175764466982959,0,3,9
Damongo,Savannah,2022-10-30,0.6515270789213937,0.9,34.34285714285714,21.885714285714283,87.28571428571429,36.44,30.81324180892324,-0.000144771283966,-12.6,-35.54,-0.3264928080809289,0,3,9
Damongo,Savannah,2022-11-06,0.6037776452332762,0.2,34.528571428571425,21.87142857142857,80.14285714285714,35.730000000000004,31.825331370591584,-0.0382577206272971,-6.525,-35.53,-0.692962748450138,0,3,9
Damongo,Savannah,2022-11-13,0.5560282115451586,1.9,34.25714285714286,21.228571428571428,83.71428571428571,33.730000000000004,33.13549702429839,-0.0620841803767004,0.875,-31.830000000000005,-1.0004360040439215,1,3,9
Damongo,Savannah,2022-11-20,0.512592890762718,0.1,33.54285714285714,19.8,72.42857142857143,36.32,32.01485513197957,-0.0683885658529186,-0.675,-36.22,-1.037702412499311,1,3,9
Damongo,Savannah,2022-11-27,0.4370976276693672,0.0,33.800000000000004,19.15714285714285,76.0,33.85,33.651247141178374,-0.0902764661332627,-0.55,-33.85,-1.02054158680732,1,3,9
Damongo,Savannah,2022-12-04,0.3276937977800783,7.300000000000001,33.72857142857143,21.75714285714286,91.0,30.29,35.24302662336828,-0.1306593341592522,4.9750000000000005,-22.99,-0.8932062293057993,0,3,9
Damongo,Savannah,2022-12-11,0.3563451491359209,0.0,33.457142857142856,20.1,75.71428571428571,32.26,35.98496619956779,-0.0520872172011002,-1.85,-32.26,-0.8975725932392643,0,3,9
Damongo,Savannah,2022-12-18,0.3277983914781081,0.0,33.22857142857143,18.114285714285717,68.28571428571429,32.2,34.640276974008344,-0.0344353500377604,-1.825,-32.2,-0.8567521676287289,0,3,9
Damongo,Savannah,2022-12-25,0.2992516338202954,0.0,31.37142857142857,18.385714285714283,49.285714285714285,37.06,33.295587748448895,-0.0285206092333052,-1.825,-37.06,-0.8893475821087832,0,3,9
Damongo,Savannah,2023-01-01,0.2707048761624826,0.0,31.8,18.52857142857143,48.85714285714285,38.72,34.88110991774164,-0.0428201364867191,0.0,-38.72,-1.0490752673957784,0,3,9
Damongo,Savannah,2023-01-08,0.1811516733110224,0.0,32.55714285714286,18.32857142857143,54.57142857142857,37.5,35.02467677941888,-0.0885749703819547,0.0,-37.5,-1.1022839813756804,1,3,9
Damongo,Savannah,2023-01-15,0.2498361560009972,0.0,33.05714285714286,19.042857142857144,52.85714285714285,39.58,35.168243641096126,-0.0003999288227022,0.0,-39.58,-1.1772229716756184,0,3,9
Damongo,Savannah,2023-01-22,0.2610103747263349,0.0,33.94285714285714,18.6,56.71428571428572,37.2,34.6470336488041,0.0203346046761256,0.0,-37.2,-1.178644578537677,0,3,9
Damongo,Savannah,2023-01-29,0.2482152888798732,0.1,35.114285714285714,20.642857142857142,76.28571428571429,34.74,37.88515826183635,0.0131619156503162,0.075,-34.64,-1.137214892843402,0,3,9
