community,region,date,ndvi,rainfall_mm,temp_max,temp_min,humidity,et0,lst_celsius,ndvi_anomaly,rainfall_deficit,water_balance,spei_proxy,drought_label
Dambai,Oti,2022-08-07,0.3035067063345033,16.7,28.685714285714287,23.414285714285715,93.28571428571429,26.27,27.088541756100653,-0.0006929263991652945,-10.424999999999994,-9.57,-0.023505430059822103,0
Dambai,Oti,2022-08-14,0.31088739674060706,32.7,29.857142857142858,24.042857142857144,93.85714285714286,26.82,28.599810014705497,0.005189054604995191,4.8500000000000085,5.880000000000003,-0.014336731526399462,0
Dambai,Oti,2022-08-21,0.31826808714671084,68.2,28.071428571428573,22.857142857142858,96.28571428571429,22.55,24.970000000000027,0.009110375274435534,30.45000000000001,45.650000000000006,0.28138906040160916,0
Dambai,Oti,2022-08-28,0.3256487775528146,151.5,27.25714285714286,22.842857142857145,98.14285714285714,20.18,26.782244053774576,0.011071035609155622,84.22500000000001,131.32,1.1534733478306158,0
Dambai,Oti,2022-09-04,0.33302946795891836,112.80000000000001,27.942857142857143,22.914285714285715,98.0,21.15,28.594488107549125,0.011071035609155622,21.500000000000014,91.65,1.8673623213329538,0
Dambai,Oti,2022-09-11,0.34041015836502214,34.5,28.67142857142857,23.814285714285713,95.85714285714286,24.0,27.854503816794026,0.011071035609155677,-57.25,10.5,1.8999464653517326,0
Dambai,Oti,2022-09-18,0.3477908487711259,77.6,27.842857142857145,23.2,98.42857142857143,19.7,26.765759066540568,0.011071035609155677,-16.5,57.89999999999999,1.9863438169166767,0
Dambai,Oti,2022-09-25,0.3551715391772297,80.6,28.0,23.414285714285715,97.0,21.47,26.802598600426307,0.011071035609155622,4.2250000000000085,59.129999999999995,1.4771989345106917,0
Dambai,Oti,2022-10-02,0.36255222958333344,88.3,27.442857142857143,23.12857142857143,97.71428571428571,18.55,26.839438134312047,0.011071035609155677,18.05000000000001,69.75,1.3227416284476492,0
Dambai,Oti,2022-10-09,0.3699329199894372,30.0,29.285714285714285,23.5,97.57142857142857,25.13,27.381454517017318,0.011071035609155677,-39.124999999999986,4.870000000000001,1.2830341109529033,0
Dambai,Oti,2022-10-16,0.377313610395541,36.0,29.357142857142858,23.82857142857143,96.0,23.15,27.923470899722588,0.011071035609155677,-22.72499999999998,12.850000000000001,0.9653034425446805,0
Dambai,Oti,2022-10-23,0.3846943008016448,19.5,30.74285714285714,24.8,95.85714285714286,28.400000000000002,28.46548728242786,0.011071035609155677,-23.94999999999999,-8.900000000000002,0.4854983954456483,0
Dambai,Oti,2022-10-30,0.3682645186999108,1.4000000000000001,31.74285714285714,25.485714285714288,94.42857142857143,30.37,29.00750366513313,-0.0067868187717227135,-20.32499999999999,-28.970000000000002,-0.2107584654924152,0
Dambai,Oti,2022-11-06,0.35183473659817677,2.1,32.18571428571429,25.62857142857143,93.85714285714286,29.990000000000002,29.47077574440124,-0.018692055025641585,-12.649999999999986,-27.89,-0.44180966853466563,0
Dambai,Oti,2022-11-13,0.28524907350579837,17.7,32.48571428571429,25.085714285714285,94.0,29.59,30.032547141196066,-0.06226158389558434,7.525000000000013,-11.89,-0.616297054470724,0
Dambai,Oti,2022-11-20,0.2763085687135562,0.7999999999999999,32.67142857142857,23.87142857142857,94.0,29.479999999999997,28.976499924169616,-0.04410565566580438,-4.699999999999986,-28.679999999999996,-0.7558023290792623,0
Dambai,Oti,2022-11-27,0.3605084458613713,0.6000000000000001,32.885714285714286,24.428571428571427,94.85714285714286,28.93,29.499800818967685,0.042033239691645685,-4.699999999999985,-28.33,-0.751288508262808,0
Dambai,Oti,2022-12-04,0.2754670147348848,1.8,32.542857142857144,25.357142857142858,92.42857142857143,27.11,30.912364137303257,-0.02391626096901789,-3.4249999999999856,-25.31,-0.7330921680964769,0
Dambai,Oti,2022-12-11,0.2082899667753712,0.0,33.857142857142854,24.414285714285715,93.14285714285714,28.83,29.76586800465077,-0.07185353224592467,-0.7999999999999858,-28.83,-0.8525673628319996,0
Dambai,Oti,2022-12-18,0.2545994924904859,0.0,33.528571428571425,23.37142857142857,94.71428571428571,26.919999999999998,30.236496511804063,-0.02011673747504239,-0.5999999999999859,-26.919999999999998,-0.8401543555867506,0
Dambai,Oti,2022-12-25,0.30658938786341816,0.0,33.114285714285714,20.12857142857143,83.28571428571429,30.4,30.70712501895736,0.04535292239737815,-0.44999999999998586,-30.4,-0.8547537447899696,0
Dambai,Oti,2023-01-01,0.2511752758396687,0.0,33.4,19.771428571428572,84.57142857142857,31.63,30.014637151812224,-0.003988254902567323,0.0,-31.63,-0.8993277253524551,0
Dambai,Oti,2023-01-08,0.2609550322014738,0.0,33.9,20.442857142857143,86.0,31.07,30.468870570244036,-0.007374764897287833,0.0,-31.07,-0.9151260982100449,0
Dambai,Oti,2023-01-15,0.21281005488607269,0.0,34.32857142857143,19.414285714285715,88.57142857142857,30.81,30.923103988675848,-0.045072382811585654,0.0,-30.81,-0.9425616653600557,0
Dambai,Oti,2023-01-22,0.21230393341375997,0.0,34.614285714285714,21.585714285714285,88.0,30.810000000000002,31.585472928567697,-0.02200714067148385,0.0,-30.810000000000002,-0.9454533318205968,0
Dambai,Oti,2023-01-29,0.18690439302679307,11.299999999999999,33.94285714285714,25.071428571428573,90.57142857142857,29.73,32.9116116475405,-0.031338960355231815,8.475000000000014,-18.43,-0.8523557774812283,0
Dambai,Oti,2023-02-05,0.09984363963321435,0.3,35.471428571428575,24.32857142857143,92.28571428571429,32.51,31.15202264799541,-0.07812186560674567,-2.599999999999986,-32.21,-0.8603960208105375,0
Dambai,Oti,2023-02-12,0.15116288899546376,0.1,34.84285714285714,26.342857142857145,89.28571428571429,32.94,32.561032809261405,-0.011390824771844027,-2.8249999999999855,-32.839999999999996,-0.8747132962127281,0
Dambai,Oti,2023-02-19,0.22946899801487086,0.0,35.98571428571429,21.74285714285714,82.42857142857143,36.73,28.71738258935335,0.06262401809728535,-2.9249999999999856,-36.73,-0.9164661387649297,0
Dambai,Oti,2023-02-26,0.07938149945431221,0.7,35.98571428571429,24.87142857142857,85.57142857142857,36.66,32.16447677063826,-0.06058275707015308,0.42500000000001414,-35.959999999999994,-1.040102512065621,1
Dambai,Oti,2023-03-05,0.2283905995594539,1.2000000000000002,34.75714285714285,26.75714285714286,88.14285714285714,32.55,33.05927885344502,0.05628960305342873,0.7000000000000144,-31.349999999999998,-1.034037065343511,0
Dambai,Oti,2023-03-12,0.21717802648200896,1.3,34.542857142857144,26.900000000000002,87.71428571428571,32.15,33.954080936251785,0.028573245604347458,0.5000000000000142,-30.849999999999998,-1.0200019037423484,0
Dambai,Oti,2023-03-19,0.205965453404564,7.1,33.7,26.0,89.85714285714286,34.66,33.22161847227136,0.023236558679479213,4.525000000000014,-27.559999999999995,-0.9553273148565902,0
Dambai,Oti,2023-03-26,0.22273379866486326,38.599999999999994,31.599999999999998,25.0,92.0,28.330000000000002,28.460944206701697,0.004166829137140726,26.55000000000001,10.269999999999992,-0.6292742893180299,0
Dambai,Oti,2023-04-02,0.2395021439251625,6.7,32.92857142857143,26.62857142857143,88.0,30.96,27.118222580236303,0.018157288306012848,-6.7249999999999845,-24.26,-0.5792696180857481,0
Dambai,Oti,2023-04-09,0.2830469481691098,19.9,33.1,26.271428571428572,90.85714285714286,30.76,31.74266975347888,0.04523486212818492,1.8250000000000135,-10.860000000000003,-0.4382832460218108,0
Dambai,Oti,2023-04-16,0.3404723208015777,5.199999999999999,33.628571428571426,26.942857142857143,89.42857142857143,32.95,31.859878659549334,0.06903351791139939,-12.399999999999988,-27.750000000000004,-0.4396232865766957,0
Dambai,Oti,2023-04-23,0.3737203662958339,21.099999999999998,32.75714285714286,26.385714285714283,91.42857142857143,31.48,34.59827334310688,0.0645349214979129,7.875000000000014,-10.380000000000003,-0.5852645363576012,0
Dambai,Oti,2023-04-30,0.39239228545191374,20.0,32.042857142857144,26.3,90.57142857142857,28.17,32.288804661038256,0.04498430527230496,3.450000000000017,-8.170000000000002,-0.47178425989393197,0
Dambai,Oti,2023-05-07,0.3282906020779557,13.299999999999999,32.2,26.02857142857143,90.71428571428571,31.79,29.97933597896963,-0.030428291578864564,-1.5999999999999872,-18.490000000000002,-0.5255974674400972,0
Dambai,Oti,2023-05-14,0.33643513323188695,11.299999999999999,32.74285714285714,26.457142857142856,92.14285714285714,32.31,32.00233985810752,-0.021274463532510612,-5.124999999999984,-21.010000000000005,-0.47806129196681363,0
Dambai,Oti,2023-05-21,0.2147658718625207,28.5,31.214285714285715,25.32857142857143,96.14285714285714,27.57,31.58630327382906,-0.10320510129354857,10.225000000000016,0.9299999999999997,-0.3982936147260367,0
Dambai,Oti,2023-05-28,0.29227306576874457,10.799999999999999,31.32857142857143,26.25714285714286,94.28571428571429,28.34,27.880662616048085,-0.000668102466532372,-5.1749999999999865,-17.54,-0.4643787726169368,0
Dambai,Oti,2023-06-04,0.3697802596749684,21.9,31.028571428571432,25.985714285714288,92.71428571428571,28.12,24.53919512797296,0.0664666770404383,3.775000000000013,-6.220000000000002,-0.3778403641514784,0
Dambai,Oti,2023-06-11,0.37263388077812987,52.099999999999994,30.071428571428573,25.071428571428573,95.57142857142857,26.31,26.724654433431454,0.060270611257038975,23.775000000000013,25.789999999999996,-0.0477672169482636,0
Dambai,Oti,2023-06-18,0.3754875018812913,47.6,29.928571428571427,24.67142857142857,96.0,26.62,26.574380404920664,0.022943824855507777,14.500000000000021,20.98,0.0936423258172163,0
Dambai,Oti,2023-06-25,0.37834112298445277,92.8,28.714285714285715,24.37142857142857,97.0,20.8,26.424106376409878,0.004280431654742234,39.20000000000002,72.0,0.7251540694192646,0
Dambai,Oti,2023-07-02,0.3811947440876142,64.6,29.157142857142855,23.87142857142857,97.57142857142857,22.13,26.273832347899088,0.004280431654742123,0.32500000000001705,42.47,1.0685570937210707,0
Dambai,Oti,2023-07-09,0.3840483651907757,110.8,29.814285714285713,24.114285714285717,97.0,24.5,27.135172801348688,0.004280431654742178,31.85000000000001,86.3,1.495324746226766,0
Dambai,Oti,2023-07-16,0.38690198629393713,55.7,29.114285714285717,23.82857142857143,97.71428571428571,22.6,25.670371228566523,0.004280431654742178,-25.274999999999977,33.1,1.5808052279383678,0
Dambai,Oti,2023-07-23,0.3897556073970986,76.1,29.5,24.02857142857143,97.85714285714286,23.37,24.05000000000001,0.004280431654742234,-0.6999999999999886,52.72999999999999,1.4448969042929412,0
Dambai,Oti,2023-07-30,0.39260922850026003,68.8,29.842857142857145,24.071428571428573,96.14285714285714,25.33,24.014281367144577,0.004280431654742123,-9.049999999999983,43.47,1.4519497493186508,0
Dambai,Oti,2023-08-06,0.3954628496034215,72.8,29.485714285714288,23.985714285714288,98.14285714285714,23.65,24.445363621939485,0.004280431654742178,4.450000000000017,49.15,1.189936556613535,0
Dambai,Oti,2023-08-13,0.39831647070658294,164.2,29.142857142857142,23.657142857142855,98.71428571428571,23.560000000000002,24.876445876734397,0.004280431654742178,68.72500000000001,140.64,1.9483995106783585,0
Dambai,Oti,2023-08-20,0.4011700918097444,59.49999999999999,29.442857142857143,23.62857142857143,98.14285714285714,24.08,25.307528131529306,0.004280431654742234,-31.82499999999998,35.419999999999995,1.8263147632833232,0
Dambai,Oti,2023-08-27,0.40402371291290584,59.6,29.857142857142858,24.514285714285712,97.28571428571429,26.4,25.73861038632422,0.004280431654742123,-29.424999999999976,33.2,1.7538820448692842,0
Dambai,Oti,2023-09-03,0.4068773340160673,102.6,29.285714285714285,23.642857142857142,98.28571428571429,23.5,26.169692641119127,0.004280431654742178,6.125000000000014,79.1,1.9651147533892905,0
Dambai,Oti,2023-09-10,0.40973095511922875,69.3,29.785714285714285,23.857142857142858,97.28571428571429,25.21,26.549068745723677,0.004280431654742178,-3.4499999999999886,44.089999999999996,1.284162566157017,0
Dambai,Oti,2023-09-17,0.4125845762223902,102.5,29.114285714285717,23.82857142857143,98.85714285714286,21.66,26.42450263001058,0.004280431654742234,19.000000000000014,80.84,1.6045027872247526,0
Dambai,Oti,2023-09-24,0.41543819732555165,37.2,29.957142857142856,23.8,97.57142857142857,25.060000000000002,26.10528753646952,0.004280431654742123,-40.69999999999999,12.14,1.4559698709833055,0
Dambai,Oti,2023-10-01,0.4182918184287131,33.5,30.914285714285715,24.75714285714286,97.42857142857143,27.88,30.443135478167505,0.004280431654742178,-27.124999999999986,5.620000000000001,0.9377268184941555,0
Dambai,Oti,2023-10-08,0.4061331196995066,121.6,29.47142857142857,23.771428571428572,98.85714285714286,19.09,24.760726041666715,-0.006978808219533783,47.900000000000006,102.50999999999999,1.3497540248961173,0
Dambai,Oti,2023-10-15,0.39397442097030017,59.1,30.17142857142857,23.97142857142857,98.57142857142857,22.66,26.467881361027906,-0.014484968135717757,-3.7499999999999787,36.44,1.036607705754606,0
Dambai,Oti,2023-10-22,0.38181572224109367,34.4,31.271428571428572,24.814285714285713,97.28571428571429,26.64,28.1750366803891,-0.018238048093809744,-27.749999999999986,7.759999999999998,1.0057162445419974,0
Dambai,Oti,2023-10-29,0.3696570235118872,22.4,31.67142857142857,25.099999999999998,97.28571428571429,28.689999999999998,27.75530421883974,-0.018238048093809744,-36.97499999999999,-6.289999999999999,0.9217168602857944,0
Dambai,Oti,2023-11-05,0.35749832478268073,3.3,32.25714285714285,25.74285714285714,95.28571428571429,27.93,27.650817703857115,-0.01823804809380969,-26.499999999999986,-24.63,0.025018143717060737,0
Dambai,Oti,2023-11-12,0.34533962605347424,21.0,32.357142857142854,25.614285714285717,96.42857142857143,25.51,28.780046256508623,-0.01823804809380969,0.7250000000000156,-4.510000000000002,-0.26379586008575223,0
Dambai,Oti,2023-11-19,0.3286521235409946,1.2,33.642857142857146,25.642857142857142,96.14285714285714,29.48,29.06321206099267,-0.0216346509312646,-10.774999999999986,-28.28,-0.5179803948123306,0
Dambai,Oti,2023-11-26,0.2970076500448795,9.6,33.25714285714286,25.214285714285715,95.57142857142857,28.7,28.31444138314521,-0.035116781060627766,0.8250000000000135,-19.1,-0.6083273395916722,0
Dambai,Oti,2023-12-03,0.2653631765487644,3.1,33.114285714285714,25.042857142857144,96.28571428571429,26.439999999999998,29.930409736615843,-0.04372746749826378,-5.624999999999986,-23.339999999999996,-0.5992291695085066,0
Dambai,Oti,2023-12-10,0.239572934673825,0.0,34.74285714285714,24.214285714285715,93.85714285714286,28.36,29.724771750669703,-0.043076036528290895,-3.4749999999999854,-28.36,-0.7674395233716833,0
Dambai,Oti,2023-12-17,0.2961056753435223,0.0,34.614285714285714,20.857142857142858,84.57142857142857,30.410000000000004,29.519133764723563,0.02159331619077448,-3.1749999999999856,-30.410000000000004,-0.7824620832764451,0
Dambai,Oti,2023-12-24,0.30514912606616423,0.0,35.542857142857144,20.142857142857142,84.57142857142857,32.85,30.06062989737609,0.028601397908095294,-0.7749999999999858,-32.85,-0.8794387023799537,0
Dambai,Oti,2023-12-31,0.20073423319664843,0.0,35.214285714285715,20.385714285714283,88.57142857142857,29.46,29.60014559425701,-0.05965625912339159,0.0,-29.46,-0.9226021139372974,0
Damongo,Savannah,2019-01-06,0.2742663016501038,0.0,34.5,20.816666666666666,30.833333333333332,38.120000000000005,34.85135429170708,0.0,0.0,-38.120000000000005,0.06580876470038964,0
Damongo,Savannah,2019-01-13,0.2274223953957526,0.0,35.5,20.214285714285715,44.42857142857143,40.36,38.03124107605407,-0.0234219531271756,0.0,-40.36,-0.3106319639346678,0
Damongo,Savannah,2019-01-20,0.2420915993656702,6.4,36.15714285714286,21.142857142857142,68.85714285714286,35.96,40.64484262266075,-0.0058351661048386405,4.2666666666666675,-29.560000000000002,-0.586340287484031,0
Damongo,Savannah,2019-01-27,0.2607214866005242,0.0,35.91428571428572,20.071428571428573,51.57142857142857,39.15,42.2555078909794,0.009596040847511478,-1.6,-39.15,-0.9514952559196725,0
Damongo,Savannah,2019-02-03,0.27285102222982105,0.30000000000000004,36.800000000000004,21.842857142857145,66.71428571428571,36.66,36.27203560733352,0.022079396331879053,-1.375,-36.36,-0.9350796047205224,0
Damongo,Savannah,2019-02-10,0.2849805578591179,0.3,36.728571428571435,23.014285714285712,49.42857142857143,43.92,36.3632009956911,0.019819391345334558,-1.45,-43.620000000000005,-0.9654858677371301,0
Damongo,Savannah,2019-02-17,0.28220076898626023,0.0,36.971428571428575,21.885714285714283,24.0,51.08,37.70587483099774,0.007012310067329386,-0.15000000000000002,-51.08,-1.166204511944921,0
Damongo,Savannah,2019-02-24,0.2594686672983083,0.0,38.07142857142857,23.457142857142856,61.57142857142857,39.44,39.048548666304384,-0.015406586795068566,-0.15000000000000002,-39.44,-1.1689093635629626,0
Damongo,Savannah,2019-03-03,0.2753584447543898,0.0,37.385714285714286,21.599999999999998,34.57142857142857,46.7,39.57288826272071,-0.0001436649701292425,-0.075,-46.7,-1.26535131435797,0
Damongo,Savannah,2019-03-10,0.255409140055836,1.5,37.48571428571428,24.099999999999998,61.285714285714285,40.51,38.98554794607088,-0.012700115217862573,1.125,-39.01,-1.2223535007056507,0
Damongo,Savannah,2019-03-17,0.2715659371556329,0.3,38.18571428571429,23.542857142857144,68.14285714285714,40.96,36.803905055533846,0.0061153898395911455,-0.15000000000000002,-40.660000000000004,-1.1251653839470455,0
Damongo,Savannah,2019-03-24,0.2939564062312653,5.300000000000001,36.957142857142856,25.62857142857143,81.14285714285714,35.1,42.38428084052521,0.019883924181984258,3.5250000000000004,-29.8,-1.0352523853335183,0
Damongo,Savannah,2019-03-31,0.3089675638612074,22.9,36.628571428571426,25.12857142857143,91.85714285714286,34.71,39.53508105785892,0.026492802035221974,15.399999999999999,-11.810000000000002,-0.7098307544594562,0
Damongo,Savannah,2019-04-07,0.3239787214911495,8.5,37.32857142857143,25.400000000000002,89.71428571428571,35.93,42.04672963444989,0.024361564306335737,-0.75,-27.43,-0.601823231228684,0
Damongo,Savannah,2019-04-14,0.3389898791210916,7.2,36.857142857142854,25.38571428571429,86.42857142857143,33.93,40.31226582934249,0.022516736444913144,-3.7750000000000012,-26.73,-0.47189708281722825,0
Damongo,Savannah,2019-04-21,0.35400103675103367,14.4,37.24285714285714,25.114285714285717,92.71428571428571,36.18,38.5778020242351,0.022516736444913144,1.1500000000000004,-21.78,-0.3970939449665553,0
Damongo,Savannah,2019-04-28,0.36901219438097577,24.0,35.48571428571429,24.900000000000002,94.0,31.83,32.13009834658044,0.022516736444913144,10.475,-7.829999999999998,-0.35997218827756794,0
Damongo,Savannah,2019-05-05,0.38402335201091786,15.0,34.75714285714286,25.17142857142857,93.0,30.21,37.88442664097556,0.022516736444913144,-0.15000000000000036,-15.21,-0.24599533733801404,0
Damongo,Savannah,2019-05-12,0.39903450964085996,21.4,35.957142857142856,25.157142857142855,92.57142857142857,33.99,37.623872252923775,0.022516736444913144,2.6999999999999993,-12.590000000000003,-0.11411050327211426,0
Damongo,Savannah,2019-05-19,0.4227537143535444,17.9,34.25714285714286,24.3,94.42857142857143,31.84,39.25160901467507,0.02904777175696993,-1.6750000000000007,-13.940000000000001,-0.04098623883953624,0
Damongo,Savannah,2019-05-26,0.4464729190662288,18.3,33.785714285714285,24.25714285714286,97.14285714285714,28.65,29.444163609320697,0.03340179529834103,0.15000000000000213,-10.349999999999998,-0.06449046669286486,0
Damongo,Savannah,2019-06-02,0.4701921237789133,30.500000000000004,33.18571428571429,24.057142857142857,95.71428571428571,27.87,31.55319513511984,0.03557880706902666,8.475000000000005,2.6300000000000026,0.10190454318943012,0
Damongo,Savannah,2019-06-09,0.4939113284915977,22.0,32.32857142857143,23.842857142857145,94.85714285714286,27.23,32.592809316159105,0.03557880706902661,-0.17499999999999716,-5.23,0.17055181184042179,0
Damongo,Savannah,2019-06-16,0.5176305332042821,7.6,31.67142857142857,23.442857142857143,96.71428571428571,26.58,33.632423497198374,0.03557880706902661,-12.000000000000002,-18.979999999999997,0.1235433561337645,0
Damongo,Savannah,2019-06-23,0.5413497379169666,6.9,33.457142857142856,24.228571428571428,92.85714285714286,30.76,31.737477276351516,0.03557880706902672,-9.85,-23.86,-0.002465420968803072,0
Damongo,Savannah,2019-06-30,0.565068942629651,27.7,31.814285714285713,23.3,96.0,28.41,30.69237712478593,0.03557880706902672,11.649999999999999,-0.7100000000000009,-0.03361784994900855,0
Damongo,Savannah,2019-07-07,0.5887881473423354,54.3,30.571428571428573,23.24285714285714,99.57142857142857,22.45,27.70340789321091,0.03557880706902661,30.174999999999997,31.849999999999998,0.31223007417854176,0
Damongo,Savannah,2019-07-14,0.6125073520550199,23.0,29.842857142857145,22.571428571428573,98.14285714285714,22.19,29.638777430858852,0.03557880706902672,-4.975000000000001,0.8099999999999987,0.4968128794235315,0
Damongo,Savannah,2019-07-21,0.6362265567677043,116.80000000000001,29.942857142857143,22.657142857142855,98.57142857142857,21.64,31.574146968506795,0.03557880706902661,61.35000000000001,95.16000000000001,1.6069212917660622,0
Damongo,Savannah,2019-07-28,0.6599457614803887,22.7,29.957142857142856,22.442857142857143,99.42857142857143,24.01,27.768147194843664,0.03557880706902661,-31.500000000000004,-1.3100000000000023,1.601325047039079,0
Damongo,Savannah,2019-08-04,0.6638607593974702,29.7,29.857142857142858,22.571428571428573,98.14285714285714,23.68,28.71962028052002,0.020725651972324344,-18.350000000000005,6.02,1.3604067115424603,0
Damongo,Savannah,2019-08-11,0.6677757573145519,12.6,29.8,22.557142857142857,93.71428571428571,25.6,29.671093366196374,0.010823548574523056,-32.85,-13.000000000000002,1.2315998120764013,0
Damongo,Savannah,2019-08-18,0.6716907552316334,31.9,30.67142857142857,22.728571428571428,95.0,27.42,30.62256645187273,0.005872496875622302,7.674999999999997,4.479999999999997,0.38582069233836813,0
Damongo,Savannah,2019-08-25,0.675605753148715,43.1,29.97142857142857,22.657142857142855,95.85714285714286,22.990000000000002,28.77057233704295,0.005872496875622413,13.775000000000002,20.11,0.5856066290916617,0
Damongo,Savannah,2019-09-01,0.6795207510657965,38.6,29.557142857142857,22.52857142857143,97.14285714285714,23.86,30.890434450443024,0.005872496875622413,7.050000000000004,14.740000000000002,0.666938719123815,0
Damongo,Savannah,2019-09-08,0.6834357489828781,57.5,29.585714285714285,22.571428571428573,99.57142857142857,21.76,30.24550500871864,0.005872496875622413,14.725000000000001,35.739999999999995,1.1215403324457351,0
Damongo,Savannah,2019-09-15,0.6873507468999596,116.89999999999999,29.071428571428573,22.457142857142856,100.0,19.47,29.600575566994262,0.005872496875622302,52.874999999999986,97.42999999999999,1.9884919114008537,0
Damongo,Savannah,2019-09-22,0.6912657448170412,69.2,30.099999999999998,22.8,99.85714285714286,22.259999999999998,28.95564612526988,0.005872496875622302,-1.3499999999999943,46.940000000000005,2.238737321442444,0
Damongo,Savannah,2019-09-29,0.6951807427341227,38.2,31.857142857142858,23.12857142857143,99.42857142857143,26.5,28.12068542259728,0.005872496875622191,-32.25,11.700000000000003,2.21038301482573,0
Damongo,Savannah,2019-10-06,0.6253379969469944,85.6,30.814285714285713,22.5,99.71428571428571,23.42,27.285724719924684,-0.04944581090253508,8.125,62.17999999999999,2.456990865794782,0
Damongo,Savannah,2019-10-13,0.5554952511598662,225.1,28.97142857142857,22.228571428571428,99.85714285714286,17.49,26.450764017252084,-0.08632468275463989,120.57499999999999,207.60999999999999,3.4846479391597622,0
Damongo,Savannah,2019-10-20,0.4856525053727379,42.8,32.17142857142857,22.571428571428573,98.42857142857143,25.95,30.697436600497724,-0.10476411868069241,-55.125,16.849999999999998,3.2039962661015644,0
Damongo,Savannah,2019-10-27,0.5421711133559116,28.4,31.857142857142858,22.82857142857143,98.85714285714286,27.18,31.74362985052005,-0.009993103352965993,-67.07500000000002,1.2199999999999989,3.1062485248702614,0
Damongo,Savannah,2019-11-03,0.5986897213390853,18.099999999999998,31.985714285714288,22.485714285714288,99.14285714285714,26.59,31.77888894504724,0.05318757353218495,-60.5,-8.490000000000002,2.447104166777111,0
Damongo,Savannah,2019-11-10,0.6552083293222589,0.0,34.785714285714285,22.314285714285713,90.57142857142857,34.13,32.22046132851489,0.08477791197476048,-22.325,-34.13,0.1923771662756554,0
Damongo,Savannah,2019-11-17,0.6178628597224622,3.0,34.9,22.97142857142857,90.85714285714286,32.129999999999995,32.084902010335725,0.014379853787532704,-9.375,-29.129999999999995,-0.23648172130214282,0
Damongo,Savannah,2019-11-24,0.5769207985577962,0.1,36.24285714285714,22.8,88.71428571428571,33.41,33.10172350614707,-0.035249628677604505,-5.2,-33.309999999999995,-0.5585456053400153,0
Damongo,Savannah,2019-12-01,0.5227515875236021,0.0,36.142857142857146,21.900000000000002,79.42857142857143,36.480000000000004,34.11854500195841,-0.07043430625792779,-0.775,-36.480000000000004,-0.819610421853773,0
Damongo,Savannah,2019-12-08,0.4789778297313944,0.2,35.04285714285714,21.099999999999998,77.28571428571429,32.07,34.94975436246688,-0.07015043915241931,-0.625,-31.87,-0.7985312333821368,0
Damongo,Savannah,2019-12-15,0.41302585587527674,0.0,34.68571428571429,20.114285714285717,70.14285714285714,34.65,35.10041760907728,-0.08489316204674063,-0.07500000000000001,-34.65,-0.8500166848703806,0
Damongo,Savannah,2019-12-22,0.3470738820191591,0.0,34.885714285714286,19.47142857142857,62.42857142857143,35.87,36.0906057542864,-0.09338340676819895,-0.05,-35.87,-0.8738939957055082,0
Damongo,Savannah,2019-12-29,0.3234043723120072,0.0,34.05714285714286,18.585714285714285,54.57142857142857,37.57,34.811827624113846,-0.0672161126724522,-0.05,-37.57,-0.8840605069595273,0
Damongo,Savannah,2020-01-05,0.2740047364119727,0.0,31.214285714285715,17.785714285714285,37.142857142857146,40.9,33.150950708229345,-0.06537247524263123,0.0,-40.9,-0.9682839901006217,0
Damongo,Savannah,2020-01-12,0.22137974187160175,0.0,34.82857142857143,19.97142857142857,61.285714285714285,35.19,34.88577083938759,-0.0700859412820834,0.0,-35.19,-0.9733206103549064,0
Damongo,Savannah,2020-01-19,0.2392971788451045,0.0,34.528571428571425,20.3,48.57142857142857,41.59,34.172837720018606,-0.025224328515067035,0.0,-41.59,-1.0266714767521443,0
Damongo,Savannah,2020-01-26,0.23198214578155518,0.0,35.042857142857144,20.571428571428573,49.0,42.63,37.42298947448222,-0.00968380494600335,0.0,-42.63,-1.0738664739497013,0
Damongo,Savannah,2020-02-02,0.22466711271800585,0.0,34.885714285714286,19.214285714285715,42.142857142857146,44.32,40.66136831730722,-0.004664432086060988,0.0,-44.32,-1.1057650688935043,0
Damongo,Savannah,2020-02-09,0.2492470233336153,0.0,34.614285714285714,19.614285714285717,44.285714285714285,46.32,39.232866529359,0.012948658164045085,0.0,-46.32,-1.2095754085790393,0
Damongo,Savannah,2020-02-16,0.2537320264446987,0.0,35.32857142857143,20.74285714285714,41.142857142857146,46.82,37.80436474141078,0.013824949375229961,0.0,-46.82,-1.2583560084492411,0
Damongo,Savannah,2020-02-23,0.2351123179892511,0.0,37.25714285714286,21.057142857142857,52.285714285714285,43.15,39.144961398010935,-0.005577302132141637,0.0,-43.15,-1.2632060872126265,0
Damongo,Savannah,2020-03-01,0.2398783197431584,0.0,37.228571428571435,21.82857142857143,46.0,45.08,39.61504087641032,-0.004614102134522485,0.0,-45.08,-1.270294663866805,0
Damongo,Savannah,2020-03-08,0.2224944476401693,0.2,37.41428571428571,24.67142857142857,81.0,37.0,42.02074133508535,-0.015309830314150091,0.15000000000000002,-36.8,-1.1815009141986748,0
Damongo,Savannah,2020-03-15,0.2639402710012093,10.4,36.971428571428575,25.142857142857142,84.42857142857143,35.15,40.58469983952682,0.023583931907762284,7.75,-24.75,-0.975652378991149,0
Damongo,Savannah,2020-03-22,0.3103031880155411,7.0,36.699999999999996,25.599999999999998,84.28571428571429,33.64,39.14865834396829,0.051149131415521576,2.5999999999999996,-26.64,-0.8216623782536665,0
